Open,High,Low,Close
163.73,163.77,163.17,163.59
163.60,164.54,163.49,164.39
164.35,164.53,163.18,163.19
163.19,163.62,161.68,161.69
165.92,166.07,163.02,163.79
163.75,164.99,162.95,164.53
164.55,165.69,164.50,165.16
165.16,166.00,165.16,165.38
165.38,166.52,165.12,166.08
166.08,166.54,165.73,165.86
165.91,167.59,165.70,167.17
167.17,167.71,166.64,166.83
166.83,167.37,166.13,166.30
166.30,167.47,166.01,167.29
167.29,167.98,166.87,167.85
167.86,168.80,167.62,168.80
168.80,168.82,167.94,168.09
168.09,168.43,167.54,168.05
168.07,168.25,167.01,167.37
167.37,168.24,167.16,167.66
167.66,168.01,167.10,167.17
167.17,167.79,166.77,166.87
166.86,167.24,166.47,166.69
166.69,167.35,166.69,167.30
167.30,167.93,167.07,167.92
167.88,167.95,167.10,167.28
167.28,167.36,166.17,166.45
166.45,167.15,166.27,167.06
167.07,167.33,166.54,166.80
166.80,167.31,166.80,167.09
167.09,167.28,166.30,166.94
166.94,166.97,166.52,166.97
166.97,167.30,166.70,166.70
166.70,166.98,166.56,166.81
166.85,167.29,166.68,167.23
167.23,167.84,167.23,167.68
167.68,168.28,167.50,168.05
168.05,168.20,167.90,168.03
168.03,168.13,167.50,167.52
167.55,167.87,167.50,167.66
167.66,168.05,167.66,167.95
167.95,168.05,167.57,167.58
167.62,167.73,167.20,167.56
167.56,167.92,167.52,167.66
167.61,168.10,167.55,168.04
168.04,168.16,167.86,168.04
168.04,168.04,167.38,167.42
167.48,167.82,167.47,167.72
167.72,167.78,167.39,167.65
167.65,168.03,167.61,168.02
168.02,168.09,167.78,168.06
168.06,168.37,167.93,168.16
168.19,168.36,168.04,168.09
168.09,168.69,168.09,168.66
168.66,169.32,168.66,169.23
169.23,169.27,168.87,169.01
168.98,169.02,168.66,168.89
168.91,169.04,168.73,168.74
168.78,168.82,168.26,168.41
168.41,168.67,168.33,168.49
168.50,168.88,168.50,168.84
168.84,169.09,168.72,169.06
169.06,169.16,168.87,169.10
169.10,169.16,168.77,169.05
169.05,169.14,168.89,168.95
168.95,168.97,168.64,168.77
168.74,168.91,168.47,168.57
168.57,168.66,168.18,168.60
168.57,168.99,168.46,168.97
168.97,169.15,168.79,168.94
168.94,169.11,168.78,168.88
168.88,169.29,168.81,169.27
169.21,169.29,168.66,168.66
168.67,169.03,168.67,168.94
168.94,169.16,168.87,169.14
169.14,169.35,168.56,168.64
168.64,168.87,168.32,168.42
168.42,168.81,168.37,168.69
168.69,169.29,168.55,169.26
169.27,169.29,168.53,168.60
168.60,168.85,168.33,168.73
168.73,169.97,168.53,169.73
175.56,175.57,173.54,173.98
173.98,174.00,172.79,172.94
172.94,174.51,172.39,174.27
174.28,174.28,172.80,173.21
173.21,173.49,170.67,171.35
171.35,171.47,167.55,167.93
167.94,170.46,167.80,170.45
170.45,170.72,167.89,168.83
168.83,170.45,167.95,170.35
170.35,171.49,169.72,171.20
171.18,171.90,170.78,171.25
171.25,171.96,170.62,171.86
171.86,172.22,171.15,172.07
172.07,172.07,169.75,169.93
169.93,170.52,169.24,170.22
170.23,170.96,169.67,170.90
170.90,171.66,170.70,171.39
171.39,171.59,170.66,170.87
170.87,171.10,170.07,170.47
170.47,170.47,168.43,168.86
168.85,169.87,168.65,169.73
169.73,169.73,168.09,168.92
168.92,169.87,168.35,168.42
168.32,168.97,167.44,168.69
168.69,169.71,168.40,168.53
168.53,168.74,164.67,164.68
164.80,166.74,164.76,166.55
166.55,167.43,166.33,167.14
167.14,167.54,166.76,167.33
167.34,168.48,166.99,168.43
168.43,168.99,167.87,168.91
168.91,169.63,168.76,169.38
169.38,169.88,169.23,169.70
169.70,170.68,169.70,170.68
170.68,170.93,170.30,170.68
170.68,170.84,170.11,170.64
170.64,171.17,170.48,170.95
170.95,171.45,170.84,171.22
171.22,171.42,170.96,171.35
171.38,171.70,170.73,170.93
170.93,171.33,170.76,171.07
171.07,171.38,170.93,171.16
171.17,171.35,170.68,170.73
170.71,171.56,170.71,171.39
171.42,172.76,171.17,172.67
172.72,173.02,172.44,172.85
172.85,173.60,172.56,173.53
173.52,173.80,173.32,173.57
173.57,173.99,173.40,173.81
173.81,173.97,173.27,173.74
173.74,173.80,173.12,173.57
173.57,173.79,173.03,173.20
173.20,173.29,172.85,172.95
172.95,173.47,172.82,173.04
173.03,173.03,171.85,172.70
172.70,173.16,172.49,173.09
173.07,173.37,172.37,172.72
172.72,173.37,172.72,173.11
173.15,173.48,172.94,173.47
173.47,173.58,173.16,173.26
173.26,173.88,173.13,173.82
173.84,173.84,173.26,173.56
173.59,173.75,173.32,173.53
173.53,174.03,173.43,173.94
173.97,174.20,173.17,173.18
173.18,173.53,173.00,173.19
173.19,173.71,173.04,173.57
173.57,173.80,173.31,173.69
173.70,174.96,173.66,174.91
174.92,175.23,174.60,175.20
175.19,175.35,174.77,175.09
175.09,175.13,174.42,174.56
174.57,174.82,173.72,174.44
174.41,174.97,174.23,174.75
174.71,175.28,174.66,175.20
175.20,175.55,174.92,175.52
175.52,175.67,174.57,175.53
175.52,175.57,174.55,174.55
166.58,167.40,164.68,164.74
164.80,166.41,164.29,166.32
166.32,166.32,162.85,163.83
163.85,165.38,162.90,164.81
164.81,165.08,163.26,163.30
163.30,164.78,163.25,164.78
164.78,166.00,164.51,165.51
165.51,165.76,163.77,163.88
163.87,164.41,162.63,163.82
163.82,163.82,160.82,161.04
161.04,161.43,158.58,159.20
159.20,160.60,158.78,159.80
159.82,160.41,158.30,158.86
158.87,159.74,156.05,156.87
156.93,157.97,155.83,155.99
156.04,156.36,152.59,153.31
153.38,157.06,153.36,156.85
156.85,157.14,154.90,156.69
156.69,156.80,153.93,154.08
154.08,154.74,151.58,152.78
152.78,153.96,152.30,153.06
153.01,153.02,147.11,147.40
147.40,149.75,146.40,148.74
148.75,151.28,148.40,151.09
151.09,151.82,150.02,150.67
150.67,152.57,149.10,152.41
152.41,154.29,152.37,153.10
153.13,154.53,152.58,153.39
153.39,154.87,153.39,154.85
154.85,154.85,151.24,151.72
151.69,152.28,150.00,151.11
151.10,152.35,150.21,151.70
151.66,152.65,151.53,152.55
152.55,153.17,151.16,151.84
151.84,151.96,150.34,150.39
150.38,151.00,149.75,150.18
150.21,150.55,148.12,148.12
148.12,150.25,147.78,149.75
149.75,150.05,148.47,148.63
148.63,149.86,147.41,147.48
147.47,148.66,147.34,148.34
148.30,149.43,147.70,148.01
148.01,148.31,145.52,146.16
146.11,148.44,146.08,147.88
147.87,149.97,147.61,149.83
149.85,149.87,148.05,148.47
148.47,149.64,147.85,148.99
148.99,151.10,148.65,150.90
150.90,150.90,148.06,148.28
148.25,149.20,147.29,147.37
147.45,148.67,146.53,146.77
146.77,147.73,146.31,146.49
146.41,148.95,146.41,148.74
148.74,149.08,148.03,148.17
148.17,149.22,147.57,148.90
148.90,149.48,148.07,149.04
149.05,149.88,147.85,148.42
148.42,148.50,146.95,147.43
147.63,148.13,147.06,147.26
147.26,148.71,146.74,148.37
148.37,149.90,148.07,149.29
149.17,150.46,148.86,149.46
149.41,149.88,148.09,148.43
148.37,149.05,147.42,147.73
147.75,148.19,146.89,147.40
147.36,147.42,145.33,145.35
145.35,146.36,143.80,144.07
144.07,145.50,143.38,144.25
144.22,145.66,143.66,145.66
145.66,146.03,144.88,144.91
144.89,145.25,143.02,143.52
143.52,144.60,142.82,142.97
142.97,144.23,142.84,142.85
142.85,145.82,142.85,145.19
145.12,146.85,144.40,146.57
146.63,147.09,144.77,144.88
144.88,147.88,144.06,146.49
146.51,148.50,146.35,147.70
145.09,149.94,144.30,148.91
148.91,150.30,147.79,147.79
147.79,148.66,144.17,144.71
144.71,145.15,140.33,141.45
141.49,142.81,138.25,138.50
138.54,139.28,137.31,138.91
138.91,141.49,138.07,140.50
140.53,140.55,138.70,139.48
139.48,139.90,135.90,136.22
136.22,137.22,133.42,133.62
133.58,136.38,133.30,133.73
133.73,134.92,131.77,132.05
132.05,133.17,130.70,130.78
130.78,131.52,127.15,129.41
129.38,129.42,123.86,124.18
124.18,129.12,124.13,128.88
128.88,129.91,127.12,129.85
129.87,132.65,129.41,131.70
131.70,132.19,128.64,130.61
130.61,130.96,128.83,129.36
129.33,131.96,129.10,131.77
131.77,132.18,130.00,131.38
131.38,131.79,129.58,129.71
129.71,129.91,127.43,129.29
129.29,132.31,129.11,132.25
132.25,134.25,131.64,134.13
134.13,134.28,131.44,131.51
131.47,133.82,131.41,133.50
133.50,136.50,133.10,136.29
136.29,137.24,134.78,136.99
136.99,137.70,136.44,136.87
136.87,137.45,134.89,135.04
135.04,136.50,134.33,135.50
135.50,136.12,133.84,134.49
134.49,136.40,134.34,136.33
136.37,138.50,136.07,138.42
138.42,139.43,137.43,139.39
139.39,140.42,138.68,138.73
138.73,139.68,137.72,138.14
138.14,138.70,137.00,137.05
137.05,137.67,135.52,136.99
136.99,137.95,136.32,137.69
137.69,137.69,134.81,134.85
134.86,135.68,134.38,135.49
135.44,135.99,134.28,135.32
135.34,135.34,132.40,132.45
132.50,134.33,132.40,133.66
133.66,134.96,133.44,133.87
133.87,133.88,132.66,133.26
133.24,135.95,132.91,135.54
135.54,136.06,134.85,135.36
135.36,136.63,135.13,135.77
135.77,136.29,134.41,136.20
136.29,136.94,135.84,136.51
136.51,137.18,135.92,136.18
136.18,137.01,135.50,136.24
136.24,136.50,135.40,135.51
135.47,137.36,135.41,136.84
136.84,137.76,136.24,137.31
137.31,138.83,137.26,138.46
138.51,138.70,137.61,138.25
138.31,140.93,138.31,140.74
140.74,141.65,140.61,141.05
141.05,143.41,141.05,141.78
141.78,142.55,141.28,142.13
142.13,144.42,142.13,144.25
144.28,144.35,142.49,143.82
143.82,144.93,143.26,144.86
144.84,144.86,142.50,142.61
142.64,145.15,142.64,144.47
144.47,146.06,144.33,145.93
145.93,146.80,144.73,146.14
146.14,146.15,144.33,144.98
144.98,145.37,142.25,143.30
143.30,143.95,142.35,142.74
142.74,144.61,142.31,142.38
142.38,143.56,142.05,143.00
143.02,143.35,141.79,141.87
125.02,127.57,124.32,127.05
127.08,129.05,126.48,127.97
127.95,127.95,123.45,124.94
124.94,127.49,124.21,125.82
125.84,128.38,125.20,127.79
127.79,130.17,127.50,129.95
129.95,130.27,128.20,128.60
128.65,131.21,127.92,130.89
130.89,132.32,130.38,132.32
132.32,132.84,131.33,131.69
131.69,132.75,130.41,132.40
132.40,133.58,132.40,132.83
132.83,133.97,130.58,131.61
131.63,132.13,130.00,131.93
132.01,132.13,129.20,130.75
130.75,130.80,128.77,128.83
128.82,130.91,128.40,129.87
129.81,131.10,129.26,129.95
129.95,130.80,128.65,129.26
129.26,130.19,128.58,129.99
129.97,131.61,129.93,130.60
130.60,131.37,130.23,130.99
130.99,131.19,128.84,129.24
129.24,129.81,128.50,129.52
129.52,130.01,127.20,127.60
127.60,127.98,126.76,126.94
126.94,127.39,125.91,127.25
127.25,127.82,126.46,127.54
127.55,127.72,126.17,126.29
126.29,128.27,126.04,127.95
127.95,128.65,127.41,128.22
128.22,128.89,127.71,128.48
128.48,129.00,127.55,127.64
127.64,128.72,127.15,127.79
127.79,128.90,127.19,128.71
128.68,128.90,127.27,127.35
127.35,128.40,127.00,127.81
127.81,128.83,127.55,128.10
128.16,128.58,127.40,128.24
128.24,129.64,128.06,129.32
129.32,129.61,128.48,129.23
129.18,129.54,128.89,129.37
129.37,129.58,128.16,128.27
128.27,128.41,127.12,127.14
127.14,128.64,126.93,128.59
128.59,129.27,128.41,128.94
128.94,129.10,128.29,128.86
128.86,129.08,127.69,127.83
127.83,128.64,127.38,128.40
128.40,129.14,128.25,128.80
128.80,129.41,128.61,128.96
128.96,129.70,128.86,129.53
129.54,129.91,128.77,129.68
129.63,129.65,128.46,128.89
128.89,129.54,127.89,127.97
127.97,128.30,127.61,128.12
128.12,128.50,127.21,127.39
127.39,127.58,126.25,126.42
126.45,126.90,125.80,125.99
125.99,126.50,125.54,125.82
125.81,126.20,125.15,126.14
126.14,126.14,124.41,124.65
124.65,124.86,123.18,123.22
123.22,124.34,123.09,123.84
123.84,123.92,122.13,122.90
122.90,125.12,122.33,124.51
124.53,124.53,122.22,122.30
122.30,123.04,122.05,122.88
122.88,124.13,122.80,123.63
123.63,124.36,122.60,123.33
123.33,124.39,123.17,123.77
123.77,125.00,123.38,124.91
124.91,125.53,123.93,124.01
124.01,125.24,123.99,124.27
124.30,124.49,123.40,123.42
123.40,123.55,121.80,122.87
122.87,122.89,121.74,122.08
122.08,122.20,121.06,121.64
129.21,129.46,127.66,128.71
128.71,128.96,126.26,126.70
126.71,128.42,126.40,128.03
128.03,128.53,126.75,126.97
126.97,127.39,125.67,127.05
127.06,128.11,126.79,128.04
128.04,129.29,127.91,128.73
128.72,129.01,127.71,127.90
127.92,128.54,127.20,127.99
128.00,129.12,127.72,128.09
128.09,129.06,127.80,128.70
128.70,131.24,128.70,130.85
130.85,131.40,130.35,130.38
130.38,131.73,130.29,131.55
131.55,131.89,130.72,130.97
130.97,132.05,130.97,131.51
131.51,132.02,131.06,131.35
131.35,131.96,131.35,131.60
131.60,132.89,131.60,132.68
132.69,132.70,130.38,130.51
130.51,131.03,130.15,130.81
130.84,131.19,129.71,130.47
130.47,131.49,130.32,131.40
131.40,131.67,131.26,131.54
131.54,131.67,131.08,131.23
131.23,131.88,131.06,131.77
131.71,131.80,130.80,131.43
131.43,132.31,131.35,132.21
132.21,132.39,131.90,132.03
132.03,132.18,131.61,132.03
132.03,132.33,131.75,132.27
132.26,132.52,132.06,132.47
132.47,133.04,132.46,132.69
132.69,133.22,132.58,133.14
133.14,133.21,132.56,132.71
132.73,133.09,132.66,132.73
132.73,133.30,132.71,132.95
132.96,133.25,132.85,133.14
133.14,134.00,133.10,133.91
133.93,133.98,133.61,133.83
133.83,133.94,133.52,133.52
133.52,134.16,133.51,134.09
134.09,134.71,134.09,134.59
134.59,134.98,134.38,134.96
134.96,135.20,134.63,134.71
134.71,134.72,133.18,133.27
133.27,134.10,133.27,134.06
134.06,134.29,133.68,133.83
133.83,133.99,133.03,133.51
133.51,133.84,133.15,133.29
133.29,133.46,132.15,132.20
132.20,133.00,132.15,132.96
132.96,133.32,132.68,133.26
133.26,133.26,131.87,132.11
132.10,132.36,131.54,131.76
131.76,132.53,131.61,132.20
132.21,132.82,132.09,132.26
132.26,133.25,132.24,133.11
133.10,133.12,132.60,132.74
132.79,133.15,132.00,132.50
132.53,133.43,132.53,133.40
133.40,133.80,133.30,133.71
133.72,133.84,133.47,133.71
133.71,133.81,133.07,133.07
133.17,133.84,132.82,133.71
133.72,133.94,133.26,133.37
133.37,134.27,133.37,134.06
134.06,134.40,133.89,134.36
134.36,134.40,133.56,133.63
133.66,134.34,133.66,134.16
134.16,134.63,134.01,134.58
134.58,134.79,134.26,134.65
134.65,135.07,134.23,134.82
134.82,134.92,133.27,133.28
133.28,133.72,132.75,133.27
133.27,133.27,132.28,132.87
132.87,134.37,132.10,134.36
134.37,134.38,132.02,132.08
136.59,137.69,135.47,137.50
137.50,137.58,135.93,136.81
136.81,137.34,135.91,136.41
136.40,137.08,135.62,135.64
135.64,136.34,134.55,136.27
136.26,136.90,135.94,136.22
136.21,138.08,136.11,138.03
138.03,138.25,137.36,137.97
137.97,138.13,137.01,137.65
137.65,138.39,137.38,137.82
137.82,138.09,137.25,137.40
137.44,137.46,136.54,136.62
136.62,138.07,136.59,137.94
137.92,137.99,137.37,137.80
137.80,137.93,136.07,136.11
136.11,136.43,134.00,134.17
134.17,135.53,133.92,134.99
134.99,135.21,131.84,132.34
132.36,133.18,130.95,133.15
133.15,133.95,132.82,133.69
133.69,134.61,132.76,134.31
134.31,134.53,132.60,133.96
133.96,135.13,133.87,134.91
134.89,135.43,134.69,135.42
135.36,135.45,134.06,134.21
134.21,135.33,134.16,135.18
135.18,135.98,134.96,135.61
135.61,135.84,134.73,135.84
135.83,135.86,134.63,134.63
134.62,134.69,133.33,133.76
133.76,134.50,132.54,133.08
133.09,133.91,133.04,133.40
133.40,134.20,133.00,133.07
133.07,133.53,132.30,133.07
133.07,133.08,131.44,132.01
132.01,132.55,131.73,132.28
132.29,132.98,131.83,132.17
132.16,132.25,129.94,130.28
130.27,131.20,130.13,130.19
130.21,131.22,130.12,130.92
130.92,132.00,130.76,131.62
131.62,132.27,131.62,131.95
131.94,132.78,131.34,132.62
132.64,132.68,131.96,132.58
132.58,132.94,131.82,131.85
131.87,133.11,131.87,133.11
133.12,133.13,132.48,132.49
132.49,132.77,131.27,131.52
131.54,132.41,131.52,132.10
132.14,132.40,131.07,131.15
131.15,131.40,130.63,130.75
130.75,131.54,130.66,131.06
131.06,131.29,129.80,129.93
129.96,130.75,129.61,129.85
129.84,130.79,129.65,130.79
130.79,130.79,129.23,129.63
129.63,129.94,128.77,128.89
128.89,129.02,127.23,127.40
127.40,128.00,125.71,125.82
125.82,126.60,123.57,123.66
123.66,125.82,123.64,125.18
125.18,126.19,124.53,126.12
126.09,126.09,123.90,124.02
124.02,126.22,123.88,125.93
125.93,126.16,124.71,125.04
125.04,126.76,124.75,126.34
126.34,126.50,124.44,124.60
124.60,124.70,122.81,123.01
123.01,123.80,122.26,123.13
123.13,123.59,121.94,121.99
121.99,123.49,121.74,122.46
122.46,124.01,121.86,123.56
123.56,125.01,122.92,124.59
124.59,124.76,123.08,124.39
124.36,126.06,123.97,125.48
125.45,125.69,123.35,123.72
123.68,125.20,123.45,124.60
124.60,125.25,123.71,124.08
126.95,128.19,125.01,125.26
125.26,126.14,124.46,125.64
125.63,126.46,124.83,125.52
125.52,127.70,125.19,127.62
127.62,127.62,126.48,126.78
126.78,126.87,123.05,123.51
123.51,124.37,122.97,124.16
124.16,124.91,123.19,123.51
123.52,123.84,122.16,123.77
123.75,125.36,122.75,125.30
125.31,126.21,125.12,125.81
125.81,126.16,124.98,125.56
125.56,126.09,124.23,124.50
124.50,125.29,123.58,124.25
124.23,125.85,124.09,125.85
125.85,127.20,125.81,127.05
127.05,127.48,126.46,126.73
126.76,126.78,125.68,125.71
125.78,127.13,125.67,127.04
127.04,127.60,126.66,127.51
127.51,127.53,126.35,126.97
126.94,127.20,125.92,126.80
126.80,126.93,124.71,125.02
125.02,125.14,124.23,124.73
124.72,124.72,123.09,123.69
123.69,124.27,123.04,124.24
124.24,124.25,123.35,124.05
124.05,124.69,123.72,124.25
124.25,124.52,123.51,123.62
123.69,124.09,122.73,122.81
122.81,123.77,122.29,123.66
123.66,123.89,123.12,123.28
123.28,123.41,122.73,122.90
122.91,123.42,122.48,123.37
123.37,124.20,123.36,123.70
123.70,123.70,122.95,123.11
123.00,123.00,121.28,121.46
121.46,121.76,120.67,120.92
120.92,121.03,120.03,120.47
120.47,121.08,120.29,120.94
120.94,121.67,120.89,121.01
121.02,121.16,119.43,119.52
119.52,120.21,119.26,119.32
119.32,119.50,118.20,118.90
118.90,119.12,118.06,118.37
118.37,119.40,117.87,118.96
118.96,119.19,118.45,118.50
118.52,118.88,117.65,117.89
117.89,117.98,116.81,117.13
117.14,118.60,117.13,118.49
118.49,119.58,118.14,118.87
118.81,119.48,118.69,119.22
119.22,119.98,118.89,119.29
119.29,119.60,117.75,117.81
117.82,118.78,117.56,118.55
118.55,119.92,118.38,119.75
119.77,120.64,119.17,120.37
120.36,120.40,119.37,119.44
119.51,119.94,118.84,119.85
119.88,120.17,119.01,119.03
119.03,120.65,119.02,120.17
120.17,121.61,120.09,121.43
121.43,121.88,120.65,121.63
121.60,121.66,120.76,120.80
120.80,121.72,120.58,121.61
121.61,121.77,120.39,120.42
120.42,120.61,119.50,119.78
119.83,120.05,118.80,119.00
118.98,119.83,118.68,119.68
119.67,121.11,119.66,120.95
120.97,122.19,120.71,121.72
121.72,122.58,121.25,122.20
122.20,123.10,122.20,122.51
122.54,122.55,121.04,121.45
121.45,122.06,121.13,121.65
121.60,121.94,120.74,121.38
121.38,121.69,120.70,121.21
121.21,122.17,121.04,121.71
126.98,127.61,126.10,126.22
126.24,126.96,125.74,126.70
126.70,128.27,126.49,128.15
128.15,129.27,128.14,129.05
129.05,129.33,128.34,128.36
128.36,129.05,128.36,128.72
128.81,129.49,128.18,129.43
129.43,129.74,129.02,129.67
129.67,130.05,129.47,129.85
129.86,130.32,129.67,130.21
130.21,130.39,129.89,130.18
130.18,130.81,129.96,130.65
130.65,130.71,129.48,129.85
129.85,130.39,129.81,129.87
129.87,130.31,129.49,129.86
129.87,130.06,129.22,129.35
129.35,129.99,129.30,129.80
129.80,130.28,129.40,130.22
130.22,130.32,129.74,130.07
130.07,130.50,129.98,130.03
130.03,130.07,128.78,129.18
129.17,129.87,129.07,129.62
129.62,130.09,129.58,129.93
129.93,130.26,129.79,130.21
130.26,130.51,129.79,130.10
130.10,130.42,129.55,130.18
130.18,130.48,130.10,130.37
130.37,130.49,129.51,129.67
129.67,130.23,129.64,130.13
130.13,130.31,129.91,130.00
130.00,130.55,129.69,130.40
130.40,130.49,129.93,130.17
130.17,130.33,129.41,129.47
129.47,129.75,129.10,129.11
129.11,129.17,128.52,128.76
128.77,129.13,128.46,128.69
128.69,129.04,128.13,128.19
128.19,128.65,128.02,128.19
128.19,128.94,128.10,128.72
128.71,128.86,128.30,128.32
128.32,128.70,127.73,127.86
127.86,128.41,127.78,128.36
128.36,128.79,127.92,127.95
127.97,128.12,127.25,127.43
127.43,127.65,127.17,127.41
127.40,127.40,126.10,126.31
126.31,126.59,125.81,126.37
126.37,126.86,126.11,126.75
126.71,126.97,125.08,125.83
125.84,126.56,125.66,126.41
126.41,126.73,126.20,126.51
126.51,127.39,126.26,127.25
127.23,127.52,127.09,127.39
127.40,127.57,127.24,127.32
127.30,127.33,126.50,127.29
127.29,128.07,127.20,128.02
128.02,128.06,127.76,127.77
